"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-03-25,"ARI incidence",2026-03-22,1,"LV","quantile","0.5",1359.59524939845
2026-03-25,"ARI incidence",2026-03-22,1,"LV","quantile","0.55",1394.17476506153
2026-03-25,"ARI incidence",2026-03-22,1,"LV","quantile","0.6",1429.73674398426
2026-03-25,"ARI incidence",2026-03-22,1,"LV","quantile","0.65",1453.82676980895
2026-03-25,"ARI incidence",2026-03-22,1,"LV","quantile","0.7",1481.34404558001
2026-03-25,"ARI incidence",2026-03-22,1,"LV","quantile","0.75",1507.81524053933
2026-03-25,"ARI incidence",2026-03-22,1,"LV","quantile","0.8",1524.19852485989
2026-03-25,"ARI incidence",2026-03-22,1,"LV","quantile","0.85",1544.91660697657
2026-03-25,"ARI incidence",2026-03-22,1,"LV","quantile","0.9",1572.42849779822
2026-03-25,"ARI incidence",2026-03-22,1,"LV","quantile","0.95",1627.65863499167
2026-03-25,"ARI incidence",2026-03-22,1,"LV","quantile","0.975",1685.83646709078
2026-03-25,"ARI incidence",2026-03-22,1,"LV","quantile","0.99",1752.68460207423
2026-03-25,"ARI incidence",2026-03-22,1,"NL","median","",222.03067
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.01",187.66805288071
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.025",193.000009354125
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.05",197.61873650114
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.1",202.60160601746
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.15",206.754771531515
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.2",211.951150603815
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.25",216.513141954575
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.3",220.693573409389
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.35",224.639384287803
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.4",228.448785727156
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.45",231.695220829146
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.5",233.750150076949
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.55",235.675229178622
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.6",237.803622632647
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.65",239.867634486447
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.7",242.469233816212
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.75",244.773962969414
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.8",247.516821680546
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.85",250.131737105362
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.9",258.15497
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.95",275.07288
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.975",300.0924
2026-03-25,"ARI incidence",2026-03-22,1,"NL","quantile","0.99",315.1041
2026-03-25,"ARI incidence",2026-03-22,1,"PT","median","",32.32097
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.01",0
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.025",0
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.05",0
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.1",0
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.15",0
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.2",5.6485214
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.25",10.416616
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.3",14.895351
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.35",19.167921
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.4",23.502079
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.45",27.762833
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.5",32.32097
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.55",36.983875
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.6",41.803513
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.65",46.70491
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.7",52.818443
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.75",59.980778
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.8",69.20075
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.85",81.790665
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.9",99.5611
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.95",135.96707
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.975",210.12149
2026-03-25,"ARI incidence",2026-03-22,1,"PT","quantile","0.99",254.61404
2026-03-25,"ARI incidence",2026-03-22,1,"RO","median","",805.65454
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.01",608.328777777963
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.025",633.294470725983
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.05",669.342478107187
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.1",697.469282013023
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.15",715.988772526265
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.2",729.910275619416
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.25",737.900074945463
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.3",745.280018418914
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.35",754.160685135496
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.4",767.793088923082
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.45",780.869687187909
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.5",789.722732163523
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.55",798.563139029972
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.6",807.264892143796
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.65",816.170750449397
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.7",828.902633697955
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.75",846.221356030415
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.8",866.171594445183
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.85",890.029450310868
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.9",921.049938812281
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.95",965.344339527622
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.975",997.561765577303
2026-03-25,"ARI incidence",2026-03-22,1,"RO","quantile","0.99",1029.57576364847
2026-03-25,"ARI incidence",2026-03-22,1,"SI","median","",1099.81292550905
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.01",663.886041012732
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.025",721.462709534081
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.05",807.718359362987
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.1",882.848652844032
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.15",925.534293189488
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.2",951.96949159358
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.25",990.511184277779
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.3",1017.3941828256
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.35",1044.19632624615
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.4",1081.83177098229
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.45",1089.05725035451
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.5",1104.95857286206
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.55",1132.34424568384
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.6",1168.39145446026
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.65",1207.77109521485
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.7",1246.06281762805
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.75",1276.88650456869
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.8",1317.3846754482
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.85",1372.14769709409
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.9",1427.45152658843
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.95",1525.59414242027
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.975",1679.55675
2026-03-25,"ARI incidence",2026-03-22,1,"SI","quantile","0.99",1753.56065
2026-03-25,"ARI incidence",2026-03-22,1,"SK","median","",1436.2146055904
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.01",1164.51744054451
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.025",1205.73268395831
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.05",1259.30349762122
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.1",1300.62519799036
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.15",1331.7452382689
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.2",1359.52484012319
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.25",1384.04687969614
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.3",1405.8338830639
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.35",1426.58279046777
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.4",1446.35933826572
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.45",1465.35196840357
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.5",1485.1706027952
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.55",1504.59136075161
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.6",1524.91884797528
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.65",1545.74899509698
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.7",1569.09415430523
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.75",1594.45230924706
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.8",1623.91859677709
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.85",1658.05139513026
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.9",1692.6105539864
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.95",1739.98481354503
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.975",1784.54224509688
2026-03-25,"ARI incidence",2026-03-22,1,"SK","quantile","0.99",1835.69929087217
2026-03-25,"ARI incidence",2026-03-29,2,"BG","median","",822.425074021897
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.01",548.467548391563
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.025",584.728065704419
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.05",632.655117837954
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.1",704.308467453106
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.15",728.03969347421
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.2",744.904048800971
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.25",764.746998855647
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.3",783.385000135227
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.35",799.609207309465
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.4",817.24547770898
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.45",834.501579413198
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.5",854.061591254033
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.55",878.299242714495
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.6",901.466317539924
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.65",924.926475555946
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.7",946.921921615186
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.75",961.219306841965
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.8",977.110284478622
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.85",1007.07315894722
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.9",1034.47794918724
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.95",1066.79015272874
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.975",1077.28258758981
2026-03-25,"ARI incidence",2026-03-29,2,"BG","quantile","0.99",1121.04407493895
2026-03-25,"ARI incidence",2026-03-29,2,"CY","median","",8392.51139191863
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.01",1985.48210282661
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.025",2554.82856646766
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.05",4086.12520036193
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.1",5173.67320404114
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.15",5816.99825277123
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.2",6302.56969502964
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.25",6718.49123589327
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.3",7111.30913684956
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.35",7452.21486934004
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.4",7768.57766058734
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.45",8073.43852378562
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.5",8391.12949172057
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.55",8712.38370158917
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.6",9052.489131692
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.65",9402.21705404621
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.7",9810.55682842322
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.75",10271.4829810324
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.8",10819.2785494906
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.85",11483.109948527
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.9",12308.7123792558
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.95",13767.4523700962
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.975",15743.5811739614
2026-03-25,"ARI incidence",2026-03-29,2,"CY","quantile","0.99",17019.6939988105
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","median","",911.05914
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.01",712.69974915985
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.025",740.675897268283
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.05",773.348982906282
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.1",810.492512750127
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.15",834.032761364887
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.2",852.896479324437
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.25",868.564470168282
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.3",882.060314006393
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.35",895.090666231616
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.4",913.299608537108
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.45",931.187358604661
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.5",948.973217985153
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.55",967.040433438998
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.6",985.29104420826
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.65",1004.28018670533
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.7",1023.65162681866
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.75",1045.2713131781
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.8",1063.92019069978
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.85",1081.3972061398
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.9",1102.92215
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.95",1134.60295
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.975",1189.97077653068
2026-03-25,"ARI incidence",2026-03-29,2,"CZ","quantile","0.99",1217.14817519393
2026-03-25,"ARI incidence",2026-03-29,2,"DE","median","",1120.15144938293
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.01",607.297759476199
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.025",717.735588120183
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.05",822.447857371889
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.1",871.451120611052
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.15",908.405586413861
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.2",967.065924268432
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.25",1014.88811813475
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.3",1058.88989713434
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.35",1087.33362238106
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.4",1118.73212657752
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.45",1163.87169843796
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.5",1199.76312908183
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.55",1219.15889459406
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.6",1243.63121522421
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.65",1270.61891453589
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.7",1285.63434914996
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.75",1300.37472263566
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.8",1335.09872914882
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.85",1411.56069808475
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.9",1501.55663456437
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.95",1557.46385438742
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.975",1630.63860447447
2026-03-25,"ARI incidence",2026-03-29,2,"DE","quantile","0.99",1681.35817897076
2026-03-25,"ARI incidence",2026-03-29,2,"EE","median","",203.74428
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.01",143.39623896517
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.025",154.941083302304
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.05",162.83432513356
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.1",172.047559668588
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.15",177.611896111688
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.2",180.838233456659
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.25",183.62353
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.3",187.064160553196
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.35",190.246223638628
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.4",193.44687
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.45",196.44991922065
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.5",202.566615848716
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.55",208.985119906237
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.6",214.990925519279
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.65",221.915880404613
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.7",229.62170750652
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.75",238.562544327204
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.8",248.739748589181
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.85",260.909215965384
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.9",274.45508939782
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.95",298.51825157531
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.975",337.323997155497
2026-03-25,"ARI incidence",2026-03-29,2,"EE","quantile","0.99",362.28913931812
2026-03-25,"ARI incidence",2026-03-29,2,"ES","median","",491.263910346003
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.01",360.002970372649
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.025",380.079041276196
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.05",399.03340313214
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.1",417.641648469115
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.15",422.544649881206
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.2",427.396071695444
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.25",432.399253170182
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.3",436.761171170191
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.35",444.846220578883
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.4",460.327552636066
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.45",475.626484408218
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.5",490.297245962575
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.55",493.45
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.6",498
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.65",502.7
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.7",507.3
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.75",511
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.8",513
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.85",519.633416641929
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.9",537.81111640095
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.95",565.92944376206
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.975",591.50571588373
2026-03-25,"ARI incidence",2026-03-29,2,"ES","quantile","0.99",622.700489212762
2026-03-25,"ARI incidence",2026-03-29,2,"FI","median","",2689.11337542507
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.01",2070.39395916538
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.025",2195.04011993394
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.05",2304.63940805663
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.1",2426.12752804678
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.15",2474.3571450078
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.2",2513.37139727424
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.25",2547.33204152386
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.3",2578.2206454318
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.35",2607.17778959013
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.4",2634.95595763147
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.45",2662.1133198451
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.5",2692.2346
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.55",2728.486
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.6",2766.0364
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.65",2802.7852
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.7",2846.7212
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.75",2894.6736
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.8",2951.5925
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.85",3021.5686
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.9",3110.5327
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.95",3194.61183753782
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.975",3244.41825758864
2026-03-25,"ARI incidence",2026-03-29,2,"FI","quantile","0.99",3304.04919401187
2026-03-25,"ARI incidence",2026-03-29,2,"FR","median","",116.732329786772
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.01",70.7989055336286
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.025",79.7687820263584
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.05",87.8653389910601
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.1",97.1968204343127
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.15",103.997162183048
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.2",109.488515092531
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.25",114.564807090918
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.3",119.175952579349
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.35",123.357221391766
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.4",127.555140821922
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.45",131.987947690554
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.5",136.119180141306
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.55",140.451805339363
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.6",144.981522887996
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.65",149.597817746756
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.7",154.561987454464
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.75",160.178828973771
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.8",166.341264577346
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.85",174.029612298244
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.9",183.986522560797
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.95",200.332293066885
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.975",230.070888071528
2026-03-25,"ARI incidence",2026-03-29,2,"FR","quantile","0.99",248.46357
2026-03-25,"ARI incidence",2026-03-29,2,"GB-ENG","median","",264.598505568332
