"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-03-18,"ARI incidence",2026-03-29,3,"IS","quantile","0.65",62.2751416632987
2026-03-18,"ARI incidence",2026-03-29,3,"IS","quantile","0.7",62.985909719816
2026-03-18,"ARI incidence",2026-03-29,3,"IS","quantile","0.75",63.7661062306652
2026-03-18,"ARI incidence",2026-03-29,3,"IS","quantile","0.8",64.4896116425576
2026-03-18,"ARI incidence",2026-03-29,3,"IS","quantile","0.85",65.3314452758443
2026-03-18,"ARI incidence",2026-03-29,3,"IS","quantile","0.9",66.4252766878381
2026-03-18,"ARI incidence",2026-03-29,3,"IS","quantile","0.95",67.5389578568037
2026-03-18,"ARI incidence",2026-03-29,3,"IS","quantile","0.975",68.4364700524423
2026-03-18,"ARI incidence",2026-03-29,3,"IS","quantile","0.99",72.8458988626276
2026-03-18,"ARI incidence",2026-03-29,3,"LT","median","",607.792464760313
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.01",252.800513055154
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.025",352.024850654408
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.05",384.694614516387
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.1",450.647153938291
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.15",499.759209559503
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.2",519.595684942441
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.25",532.340246637293
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.3",553.273136710292
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.35",562.406303109238
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.4",574.730858659139
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.45",594.729512755181
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.5",607.792464760313
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.55",620.658085917066
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.6",632.600512999661
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.65",645.5442372191
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.7",657.146438223716
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.75",673.688962838407
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.8",719.787868289247
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.85",765.540421330589
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.9",787.828748926699
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.95",828.62772766122
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.975",872.053745290498
2026-03-18,"ARI incidence",2026-03-29,3,"LT","quantile","0.99",975.030235305766
2026-03-18,"ARI incidence",2026-03-29,3,"LU","median","",10163.7739671062
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.01",6903.49598341463
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.025",6979.39742839853
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.05",8895.01080152452
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.1",8925.85142710941
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.15",9110.55057016322
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.2",9488.2318068475
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.25",9524.92893804282
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.3",9652.35017296949
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.35",9684.13502405763
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.4",9711.63639476255
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.45",9833.00262499218
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.5",10163.7739671062
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.55",10338.9113628233
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.6",10464.3232683496
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.65",10791.660395709
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.7",11122.2223991479
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.75",11252.7862747164
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.8",11361.4598768696
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.85",12012.3565432339
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.9",12739.6175917533
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.95",13393.689011642
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.975",14943.657424637
2026-03-18,"ARI incidence",2026-03-29,3,"LU","quantile","0.99",15889.6932941026
2026-03-18,"ARI incidence",2026-03-29,3,"SI","median","",1147.61504827216
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.01",653.056239756129
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.025",738.241453429585
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.05",849.695045713886
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.1",894.022263116716
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.15",971.658609413171
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.2",1024.28474816787
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.25",1034.39710354813
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.3",1075.920436768
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.35",1114.45059122128
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.4",1156.56236167304
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.45",1192.60583893334
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.5",1229.54700852128
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.55",1271.8727161698
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.6",1318.40412919845
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.65",1337.03990098717
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.7",1350.7604869102
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.75",1367.07305803053
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.8",1385.78089613916
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.85",1404.96763934976
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.9",1426.56312369846
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.95",1450.84013609144
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.975",1461.5320046614
2026-03-18,"ARI incidence",2026-03-29,3,"SI","quantile","0.99",1470.13106423515
2026-03-18,"ARI incidence",2026-04-05,4,"BG","median","",786.162215017415
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.01",442.542633628882
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.025",488.18627759976
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.05",519.773734462435
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.1",570.041031597141
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.15",593.611541250033
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.2",607.359381702011
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.25",612.444623085408
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.3",654.974586851825
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.35",709.418057594998
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.4",747.021695605804
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.45",769.850353591296
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.5",784.943847456075
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.55",801.741411240963
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.6",824.486080843123
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.65",844.165622751748
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.7",862.13559646284
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.75",869.93662582253
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.8",874.240688567389
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.85",879.776146942383
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.9",909.53857592684
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.95",967.968292743237
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.975",988.054669430584
2026-03-18,"ARI incidence",2026-04-05,4,"BG","quantile","0.99",1104.45766136151
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.01",752.161159307003
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.025",781.092016005246
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.05",802.921904618934
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.1",831.441661038358
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.15",851.681535046763
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.2",868.197913224851
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.25",880.009075409004
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.3",892.03683623033
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.35",902.198602261556
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.4",912.396285588766
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.45",922.187750440248
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.5",932.079410682971
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.55",942.074280692953
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.6",953.063797309477
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.65",962.909999812453
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.7",973.67326244009
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.75",984.342681645897
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.8",995.7499077017
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.85",1008.80265337286
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.9",1022.29530654976
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.95",1042.46944578251
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.975",1057.50511240944
2026-03-18,"ARI incidence",2026-04-05,4,"CZ","quantile","0.99",1074.30104095646
2026-03-18,"ARI incidence",2026-04-05,4,"DE","median","",1198.17854298962
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.01",580.65842329579
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.025",659.387936294728
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.05",817.974688056061
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.1",925.748851541271
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.15",972.865609369386
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.2",1008.92870118033
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.25",1037.67808825163
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.3",1071.76364029276
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.35",1110.84027177708
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.4",1145.8610184515
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.45",1170.62611383971
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.5",1198.17854298962
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.55",1228.13378708557
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.6",1269.06602956168
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.65",1294.65536854
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.7",1348.24901558575
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.75",1414.35193850477
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.8",1452.00298848996
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.85",1521.07429567713
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.9",1597.67278932111
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.95",1670.7073219728
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.975",1723.59417423283
2026-03-18,"ARI incidence",2026-04-05,4,"DE","quantile","0.99",1832.64306586583
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.01",178.939064354623
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.025",185.847341117969
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.05",192.152981110369
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.1",199.904114783836
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.15",205.576332420021
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.2",209.469234169853
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.25",212.89599068344
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.3",215.852959938415
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.35",218.102472487482
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.4",220.397010788486
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.45",222.985701481962
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.5",225.458002849557
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.55",228.182834301277
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.6",231.086799845365
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.65",233.739910559833
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.7",236.941230914258
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.75",240.395719292775
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.8",243.763313757392
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.85",247.974473285881
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.9",253.675186148008
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.95",261.167284496677
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.975",268.472940315102
2026-03-18,"ARI incidence",2026-04-05,4,"EE","quantile","0.99",281.919164241961
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.01",355.077049390028
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.025",366.786988346741
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.05",378.061395798063
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.1",392.28323947237
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.15",402.162578632262
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.2",409.274568236513
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.25",414.793653941649
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.3",419.318172463924
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.35",424.010044807608
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.4",428.919715027246
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.45",433.708009851829
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.5",438.514693337363
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.55",443.201593686609
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.6",447.805357224554
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.65",452.674447862943
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.7",457.495409800615
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.75",462.318404144426
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.8",467.653446402926
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.85",473.14784543567
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.9",479.217989571969
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.95",486.190448027555
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.975",490.405402125919
2026-03-18,"ARI incidence",2026-04-05,4,"ES","quantile","0.99",493.539655178667
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.01",2183.5074619265
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.025",2266.42423600607
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.05",2338.7470873189
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.1",2422.00442639206
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.15",2472.1973635101
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.2",2511.87123525757
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.25",2545.83406193474
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.3",2580.4406427366
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.35",2611.2219371298
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.4",2638.70246142475
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.45",2665.73754898781
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.5",2692.31090945505
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.55",2719.04784513621
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.6",2746.94938628047
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.65",2771.66084450415
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.7",2802.17303623426
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.75",2832.47122388567
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.8",2870.52875070845
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.85",2911.72150180516
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.9",2962.10369596739
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.95",3029.76210459392
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.975",3093.07213527634
2026-03-18,"ARI incidence",2026-04-05,4,"FI","quantile","0.99",3164.14171280852
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.01",146.380435968221
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.025",153.203618907817
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.05",159.289220155914
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.1",165.821587152652
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.15",170.819450859488
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.2",174.247684204397
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.25",178.249766116057
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.3",183.232782112152
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.35",187.811555983515
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.4",192.271088483685
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.45",196.097437243026
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.5",199.969595959005
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.55",204.377239677489
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.6",208.452413098342
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.65",213.662305918084
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.7",220.923166636355
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.75",230.570471372279
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.8",239.368026924578
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.85",252.456360943436
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.9",270.430131279134
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.95",299.320537848296
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.975",324.592212592326
2026-03-18,"ARI incidence",2026-04-05,4,"GB-NIR","quantile","0.99",363.440449845725
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.01",1616.59095939572
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.025",1662.3221747023
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.05",1705.98438767331
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.1",1769.38823716447
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.15",1820.4691034654
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.2",1857.30021769738
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.25",1890.3382384501
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.3",1921.2245767592
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.35",1947.75544215635
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.4",1975.97119357525
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.45",2000.15696658211
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.5",2027.90211811878
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.55",2053.58005680568
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.6",2078.5839401802
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.65",2103.7497439926
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.7",2130.89265310404
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.75",2156.35104273102
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.8",2186.22710968816
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.85",2215.59705188401
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.9",2250.41073346332
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.95",2304.30026837756
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.975",2351.05079920962
2026-03-18,"ARI incidence",2026-04-05,4,"HU","quantile","0.99",2403.14237002537
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.01",41.6930906360163
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.025",43.6527070248235
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.05",45.3517839990256
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.1",47.3990404630119
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.15",48.9689480149643
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.2",50.6292008462237
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.25",51.5881191399129
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.3",52.5316808968867
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.35",53.372059757599
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.4",54.3978603344525
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.45",55.2020574830747
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.5",55.9953687641057
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.55",56.7779514168404
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.6",57.520686525343
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.65",58.2310487893394
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.7",59.0347368072796
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.75",59.8805355366643
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.8",60.8059218174404
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.85",61.7818414068096
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.9",63.08488074992
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.95",64.662848995043
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.975",65.723354401243
2026-03-18,"ARI incidence",2026-04-05,4,"IE","quantile","0.99",66.5694280861714
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.01",48.7046917952464
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.025",49.6763639249638
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.05",50.6564868851146
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.1",52.482827567977
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.15",53.8297171625847
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.2",54.9427785110646
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.25",55.8177853208326
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.3",56.7417739639033
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.35",57.4511787976007
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.4",58.1709201827483
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.45",58.9282042526114
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.5",59.6017246217029
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.55",60.3937981795952
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.6",61.1896902646567
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.65",61.958906283261
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.7",62.7587623083606
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.75",63.5926380623996
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.8",64.3335179247139
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.85",65.1686326669378
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.9",66.2258770603413
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.95",67.5002744407782
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.975",68.3135586422556
2026-03-18,"ARI incidence",2026-04-05,4,"IS","quantile","0.99",73.4623884418404
2026-03-18,"ARI incidence",2026-04-05,4,"LT","median","",630.916283732332
2026-03-18,"ARI incidence",2026-04-05,4,"LT","quantile","0.01",327.540917387841
2026-03-18,"ARI incidence",2026-04-05,4,"LT","quantile","0.025",363.30941232845
2026-03-18,"ARI incidence",2026-04-05,4,"LT","quantile","0.05",435.491240631855
2026-03-18,"ARI incidence",2026-04-05,4,"LT","quantile","0.1",500.750128167432
2026-03-18,"ARI incidence",2026-04-05,4,"LT","quantile","0.15",509.602298526231
